pedido_id,data_pedido,data_entrega,transportadora,cidade_origem,cidade_destino,prazo_estimado_dias,prazo_real_dias,custo_transporte,status_entrega
62382,23/10/2024,24/10/2024,Jadlog,Belo Horizonte,Barbosa da Serra,2,1,177.67,Entregue
58292,02/02/2024,13/02/2024,Azul Cargo,São Paulo,Farias do Galho,9,11,190.99,Entregue
31498,26/01/2024,31/01/2024,Loggi,Curitiba,Monteiro,2,5,290.94,Entregue
33071,09/07/2024,19/07/2024,Azul Cargo,Belo Horizonte,Silveira,10,10,204.07,Entregue
55042,08/03/2024,16/03/2024,Loggi,Recife,da Rosa do Amparo,6,8,97.1,Entregue
7120,06/08/2024,11/08/2024,Azul Cargo,Curitiba,Costa,3,5,150.48,Entregue
17963,20/08/2024,27/08/2024,Correios,Curitiba,Cunha,6,7,172.54,Entregue
5012,03/02/2024,12/02/2024,Loggi,Belo Horizonte,Monteiro,7,9,100.41,Entregue
50617,17/12/2024,29/12/2024,Jadlog,Recife,Vieira,9,12,93.62,Entregue
10644,12/03/2024,21/03/2024,Jadlog,Salvador,Azevedo,9,9,222.8,Entregue
2230,27/12/2024,31/12/2024,Correios,Salvador,Costela da Praia,5,4,33.28,Entregue
10949,10/04/2024,16/04/2024,Loggi,São Paulo,Aragão,6,6,200.91,Entregue
40081,22/10/2024,02/11/2024,Loggi,Belo Horizonte,Santos da Prata,9,11,184.31,Entregue
65184,12/06/2024,17/06/2024,Jadlog,Recife,Fogaça,4,5,216.81,Em trânsito
45104,04/04/2024,10/04/2024,Jadlog,Curitiba,Vieira das Pedras,7,6,285.87,Entregue
65882,02/11/2024,09/11/2024,Azul Cargo,Curitiba,da Conceição Paulista,4,7,205.08,Entregue
8937,26/12/2024,01/01/2025,Azul Cargo,Recife,Duarte Grande,5,6,278.55,Entregue
47036,15/11/2024,24/11/2024,Loggi,Curitiba,Barbosa do Amparo,10,9,75.41,Entregue
60943,09/11/2024,22/11/2024,Correios,Curitiba,Mendes das Pedras,10,13,255.16,Entregue
22614,05/07/2024,17/07/2024,Loggi,Belo Horizonte,Barbosa Alegre,9,12,135.38,Entregue
31162,03/04/2024,09/04/2024,Jadlog,Curitiba,Alves,6,6,79.03,Em trânsito
51478,14/08/2024,17/08/2024,Azul Cargo,Belo Horizonte,Ribeiro de Goiás,2,3,47.99,Entregue
65301,13/08/2024,25/08/2024,Jadlog,Curitiba,Pereira do Sul,9,12,67.15,Entregue
45938,15/03/2024,18/03/2024,Loggi,Belo Horizonte,Almeida,2,3,244.41,Entregue
30158,05/11/2024,12/11/2024,Loggi,Belo Horizonte,da Luz,6,7,257.05,Entregue
29556,27/01/2024,01/02/2024,Loggi,Belo Horizonte,da Luz,6,5,290.57,Em trânsito
903,02/04/2024,09/04/2024,Correios,São Paulo,Silva de Ferreira,5,7,28.48,Entregue
12825,22/10/2024,01/11/2024,Azul Cargo,Salvador,Costela de da Mota,8,10,288.7,Em trânsito
30069,21/04/2024,03/05/2024,Azul Cargo,Recife,Jesus de Freitas,10,12,14.92,Entregue
30964,20/08/2024,25/08/2024,Azul Cargo,Salvador,Correia Verde,6,5,85.17,Entregue
61092,16/08/2024,23/08/2024,Azul Cargo,Salvador,Moura,7,7,69.79,Entregue
129,10/04/2024,17/04/2024,Jadlog,Salvador,Campos,7,7,274.4,Entregue
56965,10/03/2024,19/03/2024,Correios,São Paulo,Silva do Oeste,8,9,297.75,Entregue
64408,17/01/2024,30/01/2024,Correios,São Paulo,Rodrigues de Cavalcanti,10,13,173.96,Entregue
56141,21/09/2024,27/09/2024,Correios,Curitiba,Rocha Grande,4,6,94.08,Entregue
31078,04/12/2024,15/12/2024,Azul Cargo,Recife,Lopes da Serra,8,11,188.27,Entregue
67866,13/11/2024,20/11/2024,Azul Cargo,Curitiba,da Cunha do Campo,5,7,139.06,Entregue
57686,18/09/2024,23/09/2024,Correios,Recife,Nogueira,6,5,164.04,Entregue
41305,28/05/2024,05/06/2024,Azul Cargo,Salvador,da Luz da Mata,8,8,42.54,Entregue
52879,16/05/2024,21/05/2024,Loggi,São Paulo,da Rosa,6,5,274.62,Entregue
40445,13/03/2024,19/03/2024,Azul Cargo,Curitiba,Santos de da Conceição,4,6,192.56,Entregue
39172,20/02/2024,26/02/2024,Azul Cargo,São Paulo,Moura,4,6,107.31,Entregue
6537,19/12/2024,26/12/2024,Correios,Recife,Campos Paulista,8,7,194.03,Entregue
57638,20/06/2024,28/06/2024,Azul Cargo,Recife,da Rosa,5,8,60.52,Entregue
5247,14/08/2024,24/08/2024,Jadlog,São Paulo,Costela da Mata,8,10,169.07,Entregue
2886,05/08/2024,07/08/2024,Jadlog,Belo Horizonte,Ferreira do Norte,2,2,127.96,Entregue
31367,15/05/2024,20/05/2024,Jadlog,Salvador,da Costa de Cardoso,5,5,129.54,Entregue
61502,08/07/2024,15/07/2024,Azul Cargo,Recife,Barbosa Alegre,6,7,162.83,Entregue
61442,11/02/2024,21/02/2024,Loggi,Curitiba,Caldeira,9,10,238.85,Entregue
52614,18/10/2024,23/10/2024,Loggi,Curitiba,Vieira de Goiás,2,5,85.47,Entregue
18311,05/04/2024,10/04/2024,Correios,Curitiba,Fogaça,4,5,80.14,Entregue
62710,08/07/2024,17/07/2024,Correios,Salvador,Lopes,9,9,45.95,Entregue
38658,25/06/2024,02/07/2024,Correios,Salvador,Melo,5,7,268.84,Entregue
50820,14/01/2024,19/01/2024,Jadlog,Belo Horizonte,da Mota de Cardoso,2,5,148.35,Entregue
7060,10/04/2024,19/04/2024,Jadlog,Recife,Silva,10,9,108.77,Entregue
37400,25/03/2024,01/04/2024,Correios,Curitiba,Fogaça,7,7,131.11,Entregue
41332,25/06/2024,03/07/2024,Correios,Curitiba,Ramos de Moura,7,8,293.88,Entregue
2559,19/10/2024,25/10/2024,Loggi,São Paulo,das Neves de Moreira,7,6,225.9,Em trânsito
16274,08/04/2024,19/04/2024,Correios,Salvador,Viana de Cardoso,8,11,252.23,Entregue
7877,22/10/2024,25/10/2024,Loggi,São Paulo,Correia da Mata,3,3,143.44,Entregue
37655,04/07/2024,12/07/2024,Loggi,São Paulo,Cunha,5,8,113.36,Entregue
54602,02/01/2024,13/01/2024,Jadlog,Salvador,da Mota,9,11,152.62,Entregue
30714,16/12/2024,20/12/2024,Loggi,Salvador,Correia da Mata,2,4,287.02,Entregue
17993,13/10/2024,22/10/2024,Azul Cargo,Curitiba,Freitas de Rezende,9,9,231.5,Entregue
50444,09/02/2024,14/02/2024,Jadlog,Recife,Gomes do Oeste,5,5,199.45,Entregue
29491,10/10/2024,15/10/2024,Jadlog,São Paulo,Mendes das Pedras,4,5,198.24,Entregue
51126,17/08/2024,28/08/2024,Correios,Belo Horizonte,da Paz Verde,8,11,258.9,Em trânsito
35402,14/01/2024,18/01/2024,Azul Cargo,Recife,Barbosa do Amparo,2,4,219.04,Entregue
27852,08/12/2024,15/12/2024,Jadlog,Recife,Porto,4,7,128.75,Entregue
10685,18/06/2024,26/06/2024,Jadlog,São Paulo,Carvalho,5,8,199.54,Entregue
2550,24/09/2024,02/10/2024,Loggi,São Paulo,Melo da Praia,7,8,283.33,Entregue
6822,03/12/2024,08/12/2024,Azul Cargo,Recife,Fernandes do Norte,5,5,127.24,Entregue
55390,27/11/2024,02/12/2024,Azul Cargo,Salvador,das Neves de Moreira,4,5,53.66,Entregue
485,19/01/2024,24/01/2024,Azul Cargo,Salvador,Farias,2,5,20.44,Entregue
40685,19/11/2024,26/11/2024,Loggi,Recife,Alves,4,7,235.12,Entregue
1220,21/01/2024,28/01/2024,Loggi,Salvador,Nogueira de Souza,8,7,153.78,Em trânsito
3788,01/11/2024,06/11/2024,Azul Cargo,Salvador,da Costa,3,5,149.2,Entregue
54857,22/09/2024,27/09/2024,Correios,Curitiba,Carvalho,6,5,298.43,Entregue
53995,09/09/2024,19/09/2024,Jadlog,Belo Horizonte,Pinto de Gomes,8,10,295.15,Entregue
10838,09/02/2024,21/02/2024,Jadlog,Curitiba,Pinto,10,12,148.48,Entregue
31151,22/03/2024,27/03/2024,Jadlog,São Paulo,Cardoso,3,5,98.22,Entregue
15598,13/12/2024,19/12/2024,Correios,Recife,Cardoso,4,6,114.72,Entregue
24115,12/02/2024,20/02/2024,Correios,Belo Horizonte,Moreira de Lima,6,8,260.73,Entregue
26904,21/10/2024,30/10/2024,Azul Cargo,Curitiba,da Mata do Oeste,6,9,155.42,Entregue
38957,23/11/2024,01/12/2024,Loggi,Recife,da Rosa,9,8,138.68,Entregue
40615,11/09/2024,19/09/2024,Azul Cargo,Belo Horizonte,da Cunha da Prata,7,8,194.23,Entregue
59847,27/08/2024,09/09/2024,Azul Cargo,Recife,Vieira,10,13,239.18,Entregue
12827,14/10/2024,24/10/2024,Azul Cargo,São Paulo,Cunha de Fernandes,9,10,258.19,Entregue
64691,09/07/2024,16/07/2024,Loggi,Recife,Duarte,8,7,221.66,Entregue
28168,02/09/2024,06/09/2024,Jadlog,Curitiba,Fogaça do Sul,2,4,23.25,Em trânsito
24322,27/04/2024,02/05/2024,Correios,São Paulo,Rezende do Sul,5,5,31.02,Em trânsito
29708,21/05/2024,31/05/2024,Loggi,São Paulo,Correia das Flores,8,10,32.42,Entregue
18276,05/03/2024,11/03/2024,Loggi,Curitiba,Freitas Grande,4,6,97.94,Entregue
64337,04/08/2024,09/08/2024,Jadlog,Curitiba,Rocha do Sul,5,5,94.45,Em trânsito
36372,27/12/2024,01/01/2025,Jadlog,Salvador,Teixeira,3,5,239.17,Entregue
15531,19/10/2024,28/10/2024,Jadlog,São Paulo,Porto de Goiás,10,9,224.15,Entregue
14968,02/05/2024,03/05/2024,Azul Cargo,São Paulo,Cardoso,2,1,209.22,Entregue
60418,25/04/2024,30/04/2024,Jadlog,Curitiba,Costela de da Mota,2,5,253.89,Entregue
1792,19/05/2024,23/05/2024,Correios,São Paulo,Silva,4,4,149.57,Entregue
12321,14/09/2024,16/09/2024,Jadlog,Curitiba,da Costa,3,2,77.98,Entregue
3438,19/11/2024,28/11/2024,Azul Cargo,Belo Horizonte,Ferreira da Prata,9,9,266.13,Entregue
56795,26/04/2024,30/04/2024,Azul Cargo,Curitiba,da Costa Verde,2,4,87.9,Em trânsito
65677,05/06/2024,07/06/2024,Jadlog,Curitiba,Costela da Praia,3,2,81.45,Entregue
50457,19/02/2024,27/02/2024,Correios,Belo Horizonte,Mendes,7,8,176.1,Entregue
25405,25/02/2024,05/03/2024,Correios,Curitiba,Rezende,10,9,275.92,Entregue
49402,22/04/2024,01/05/2024,Jadlog,Salvador,da Luz da Mata,10,9,185.78,Entregue
29297,26/09/2024,30/09/2024,Loggi,Salvador,Gonçalves,3,4,35.63,Entregue
29570,09/01/2024,17/01/2024,Jadlog,Curitiba,da Costa das Pedras,9,8,127.92,Entregue
8634,20/05/2024,31/05/2024,Loggi,Belo Horizonte,Caldeira dos Dourados,9,11,283.75,Entregue
29538,01/01/2024,05/01/2024,Azul Cargo,São Paulo,Aragão Verde,2,4,18.96,Entregue
55139,06/10/2024,13/10/2024,Azul Cargo,Recife,Freitas,4,7,276.89,Entregue
51710,15/12/2024,25/12/2024,Azul Cargo,Recife,da Mota,8,10,212.92,Entregue
21888,12/08/2024,18/08/2024,Azul Cargo,Belo Horizonte,Oliveira do Amparo,7,6,108.6,Entregue
52184,24/06/2024,27/06/2024,Jadlog,Curitiba,Carvalho,3,3,87.14,Entregue
30835,11/03/2024,23/03/2024,Loggi,Curitiba,Costela,9,12,234.47,Entregue
38854,05/05/2024,09/05/2024,Jadlog,Salvador,Rocha do Sul,5,4,298.38,Entregue
22537,06/02/2024,16/02/2024,Correios,Salvador,Monteiro da Prata,10,10,16.22,Entregue
61860,25/04/2024,03/05/2024,Azul Cargo,Curitiba,Teixeira da Prata,9,8,112.97,Entregue
65116,07/04/2024,10/04/2024,Azul Cargo,Recife,Moraes de Goiás,2,3,289.09,Entregue
56034,23/01/2024,01/02/2024,Azul Cargo,São Paulo,Fernandes das Flores,10,9,203.82,Entregue
4802,02/02/2024,05/02/2024,Correios,Belo Horizonte,da Rocha do Sul,2,3,58.81,Devolvido
2904,10/09/2024,14/09/2024,Azul Cargo,Salvador,Mendes das Pedras,5,4,259.71,Entregue
21847,20/05/2024,27/05/2024,Correios,Curitiba,Nogueira do Campo,4,7,262.89,Entregue
21634,14/02/2024,24/02/2024,Loggi,Belo Horizonte,da Cunha,8,10,104.13,Entregue
32707,24/08/2024,03/09/2024,Azul Cargo,Curitiba,Barbosa Alegre,9,10,137.29,Entregue
65553,08/03/2024,16/03/2024,Jadlog,Curitiba,Ramos,7,8,33.3,Entregue
20934,28/12/2024,03/01/2025,Correios,Belo Horizonte,Ramos,6,6,208.66,Entregue
50361,03/10/2024,04/10/2024,Loggi,Recife,Araújo de Ramos,2,1,248.92,Entregue
16760,07/11/2024,10/11/2024,Loggi,São Paulo,da Mota,3,3,72.62,Entregue
58087,14/12/2024,20/12/2024,Jadlog,Curitiba,Santos da Serra,7,6,114.64,Entregue
59805,10/05/2024,15/05/2024,Azul Cargo,Curitiba,da Mota,4,5,95.55,Entregue
3875,15/02/2024,24/02/2024,Azul Cargo,São Paulo,Aragão de Moreira,9,9,251.65,Entregue
60583,25/08/2024,30/08/2024,Loggi,Salvador,Sales de Fogaça,6,5,92.28,Entregue
34822,26/02/2024,04/03/2024,Jadlog,Belo Horizonte,Lima,5,7,203.35,Em trânsito
52032,18/09/2024,20/09/2024,Loggi,Curitiba,Almeida do Amparo,3,2,108.94,Entregue
22179,19/03/2024,28/03/2024,Jadlog,São Paulo,Nunes,8,9,287.93,Entregue
8386,15/03/2024,23/03/2024,Correios,Recife,Castro de da Rosa,8,8,263.77,Entregue
60047,11/08/2024,13/08/2024,Correios,Salvador,Lima do Campo,3,2,134.53,Entregue
57513,14/11/2024,25/11/2024,Azul Cargo,Salvador,Vieira,10,11,267.09,Entregue
42656,02/08/2024,14/08/2024,Jadlog,Salvador,da Cunha Alegre,9,12,128.7,Entregue
49142,27/11/2024,06/12/2024,Correios,São Paulo,Pires do Sul,7,9,140.16,Entregue
59840,11/07/2024,23/07/2024,Jadlog,Recife,Fogaça,9,12,203.86,Entregue
60523,15/06/2024,19/06/2024,Loggi,Recife,Moraes das Flores,5,4,118.25,Entregue
51542,28/01/2024,02/02/2024,Jadlog,Salvador,Fogaça de Goiás,5,5,134.0,Entregue
18451,07/12/2024,16/12/2024,Loggi,Belo Horizonte,Viana,7,9,52.01,Entregue
36929,10/02/2024,17/02/2024,Azul Cargo,Salvador,Aragão,5,7,296.75,Entregue
49004,13/01/2024,19/01/2024,Correios,Belo Horizonte,Cardoso,3,6,200.44,Entregue
35692,13/08/2024,15/08/2024,Loggi,Belo Horizonte,Freitas da Mata,2,2,283.31,Entregue
27163,23/02/2024,29/02/2024,Correios,Salvador,Cavalcanti Alegre,5,6,118.86,Devolvido
22125,17/11/2024,20/11/2024,Loggi,Recife,Ramos,3,3,61.82,Entregue
59801,01/05/2024,04/05/2024,Correios,Salvador,Caldeira,3,3,82.03,Entregue
13322,04/01/2024,16/01/2024,Loggi,São Paulo,Nogueira do Campo,10,12,47.22,Em trânsito
53410,02/06/2024,09/06/2024,Loggi,Salvador,Moura,8,7,72.36,Entregue
6200,07/04/2024,09/04/2024,Jadlog,São Paulo,Vieira das Pedras,3,2,265.63,Entregue
29777,03/07/2024,13/07/2024,Loggi,Salvador,Cardoso de Silveira,7,10,90.48,Entregue
25765,12/03/2024,16/03/2024,Jadlog,Curitiba,Dias de Minas,3,4,69.38,Entregue
67481,07/09/2024,16/09/2024,Azul Cargo,São Paulo,Rodrigues do Sul,10,9,210.88,Entregue
65091,15/03/2024,23/03/2024,Loggi,São Paulo,Costa,6,8,268.84,Entregue
18844,06/06/2024,13/06/2024,Loggi,Belo Horizonte,Fernandes dos Dourados,6,7,32.37,Entregue
20630,02/05/2024,10/05/2024,Azul Cargo,Salvador,Rocha,8,8,156.7,Entregue
58310,11/03/2024,17/03/2024,Loggi,Salvador,da Cruz,6,6,177.07,Entregue
19896,21/01/2024,30/01/2024,Azul Cargo,Belo Horizonte,da Paz Grande,8,9,66.83,Em trânsito
4616,24/03/2024,03/04/2024,Loggi,São Paulo,Gomes,10,10,89.71,Entregue
5626,03/10/2024,11/10/2024,Jadlog,Recife,Ferreira,7,8,95.33,Entregue
32297,21/04/2024,28/04/2024,Loggi,Recife,Cardoso das Flores,6,7,209.33,Entregue
281,15/08/2024,24/08/2024,Azul Cargo,Curitiba,Duarte de Minas,9,9,266.33,Entregue
25822,12/06/2024,19/06/2024,Correios,Curitiba,Moraes,4,7,74.3,Entregue
35923,24/04/2024,01/05/2024,Jadlog,Salvador,Oliveira do Amparo,5,7,57.06,Entregue
36106,03/02/2024,05/02/2024,Azul Cargo,Salvador,Jesus Paulista,3,2,228.35,Entregue
19056,03/02/2024,11/02/2024,Correios,São Paulo,Barbosa das Flores,8,8,82.88,Entregue
33637,03/10/2024,15/10/2024,Correios,Belo Horizonte,da Conceição das Pedras,9,12,164.92,Entregue
4624,08/04/2024,10/04/2024,Azul Cargo,Recife,Costa,2,2,245.63,Entregue
44033,21/08/2024,30/08/2024,Jadlog,Belo Horizonte,Ramos,7,9,133.69,Entregue
26488,14/01/2024,23/01/2024,Jadlog,Belo Horizonte,Silva,7,9,215.93,Entregue
14305,26/04/2024,29/04/2024,Loggi,Curitiba,da Mota,4,3,170.83,Entregue
53412,11/06/2024,19/06/2024,Azul Cargo,Salvador,Monteiro,8,8,295.16,Entregue
27549,12/11/2024,24/11/2024,Loggi,Recife,Souza Alegre,9,12,214.41,Entregue
35669,27/08/2024,07/09/2024,Correios,Belo Horizonte,da Cruz de Minas,10,11,266.87,Entregue
23901,16/12/2024,17/12/2024,Jadlog,Salvador,Cardoso de Pires,2,1,265.23,Entregue
1748,03/02/2024,10/02/2024,Jadlog,Belo Horizonte,da Mata de Rocha,7,7,28.42,Entregue
64011,25/08/2024,05/09/2024,Azul Cargo,São Paulo,Gonçalves de Goiás,8,11,205.48,Entregue
25800,21/05/2024,31/05/2024,Jadlog,Recife,Cardoso Alegre,7,10,87.56,Entregue
45462,06/12/2024,11/12/2024,Correios,Salvador,da Mata da Mata,6,5,94.84,Entregue
58444,25/01/2024,31/01/2024,Azul Cargo,São Paulo,da Rocha do Sul,7,6,192.75,Entregue
35181,22/03/2024,31/03/2024,Correios,São Paulo,Ribeiro,7,9,160.6,Entregue
17169,10/05/2024,18/05/2024,Azul Cargo,Belo Horizonte,das Neves do Oeste,7,8,71.02,Entregue
24895,13/02/2024,20/02/2024,Correios,Salvador,Pires da Prata,7,7,243.86,Entregue
36697,13/12/2024,17/12/2024,Azul Cargo,Belo Horizonte,Rezende de Rezende,3,4,236.3,Entregue
13646,06/11/2024,10/11/2024,Jadlog,Belo Horizonte,Castro de Monteiro,3,4,223.34,Entregue
47460,10/03/2024,15/03/2024,Jadlog,São Paulo,Correia dos Dourados,2,5,230.23,Entregue
33977,23/06/2024,30/06/2024,Jadlog,São Paulo,Cardoso do Campo,8,7,62.55,Entregue
21177,24/02/2024,06/03/2024,Azul Cargo,Salvador,Jesus,9,11,179.57,Entregue
39382,02/03/2024,14/03/2024,Correios,Belo Horizonte,Viana,9,12,190.15,Entregue
51790,02/06/2024,09/06/2024,Azul Cargo,São Paulo,Duarte do Oeste,7,7,98.89,Entregue
60186,10/07/2024,16/07/2024,Azul Cargo,Salvador,Gonçalves de Goiás,7,6,60.81,Em trânsito
66530,28/05/2024,05/06/2024,Azul Cargo,Recife,Dias das Flores,7,8,281.24,Entregue
53232,08/05/2024,17/05/2024,Correios,Curitiba,Sales do Oeste,9,9,42.95,Entregue
59877,13/09/2024,25/09/2024,Azul Cargo,Curitiba,da Cunha Grande,9,12,43.72,Entregue
37746,12/01/2024,23/01/2024,Loggi,Curitiba,Costela da Mata,8,11,259.62,Entregue
30077,22/05/2024,26/05/2024,Jadlog,São Paulo,da Luz dos Dourados,4,4,152.35,Entregue
24041,28/09/2024,10/10/2024,Loggi,Curitiba,da Cunha,9,12,49.72,Entregue
56363,02/11/2024,09/11/2024,Loggi,Belo Horizonte,Silva,7,7,290.58,Entregue
57096,21/12/2024,30/12/2024,Loggi,Salvador,Rezende Alegre,6,9,221.94,Entregue
34332,02/05/2024,10/05/2024,Correios,Curitiba,Souza,8,8,22.43,Entregue
5673,11/12/2024,20/12/2024,Jadlog,Curitiba,Melo,8,9,189.23,Entregue
33418,21/03/2024,01/04/2024,Loggi,Curitiba,Sales do Galho,9,11,115.01,Entregue
36027,15/10/2024,24/10/2024,Azul Cargo,Belo Horizonte,Nogueira,7,9,124.17,Entregue
61316,12/08/2024,18/08/2024,Azul Cargo,Recife,Costa,7,6,105.42,Entregue
6258,25/06/2024,07/07/2024,Jadlog,São Paulo,da Luz da Prata,10,12,162.31,Entregue
37907,08/12/2024,15/12/2024,Azul Cargo,Curitiba,Dias de Minas,4,7,247.11,Entregue
27683,07/04/2024,15/04/2024,Correios,São Paulo,Porto,9,8,198.06,Entregue
16318,19/06/2024,01/07/2024,Azul Cargo,Curitiba,da Mata,9,12,51.22,Entregue
15485,21/09/2024,30/09/2024,Correios,Recife,Rezende,6,9,231.77,Entregue
4570,14/12/2024,23/12/2024,Azul Cargo,São Paulo,Araújo,9,9,183.0,Em trânsito
8474,22/08/2024,25/08/2024,Azul Cargo,Recife,da Cruz do Sul,2,3,44.6,Entregue
6066,18/01/2024,30/01/2024,Correios,Recife,Rocha,9,12,60.59,Entregue
34670,13/03/2024,25/03/2024,Loggi,Recife,Dias de Minas,9,12,248.43,Em trânsito
45147,28/05/2024,07/06/2024,Loggi,Recife,Almeida de Minas,8,10,97.96,Entregue
5971,14/08/2024,16/08/2024,Azul Cargo,Salvador,da Conceição,3,2,259.52,Entregue
40654,22/10/2024,27/10/2024,Jadlog,Belo Horizonte,da Luz,5,5,97.27,Entregue
39624,21/08/2024,26/08/2024,Jadlog,Curitiba,da Costa das Pedras,6,5,160.39,Entregue
11115,16/08/2024,27/08/2024,Jadlog,Salvador,Gomes da Mata,9,11,196.46,Entregue
60434,26/04/2024,02/05/2024,Correios,Salvador,Pinto da Praia,7,6,299.76,Entregue
57475,03/09/2024,07/09/2024,Jadlog,Curitiba,Dias do Sul,3,4,83.89,Entregue
18286,21/03/2024,26/03/2024,Jadlog,Curitiba,Silveira,6,5,134.33,Entregue
44044,28/08/2024,08/09/2024,Jadlog,Salvador,Carvalho,8,11,204.49,Entregue
51270,06/07/2024,10/07/2024,Jadlog,Belo Horizonte,Freitas do Norte,4,4,261.74,Entregue
268,09/07/2024,22/07/2024,Azul Cargo,Salvador,Rodrigues,10,13,234.76,Entregue
65992,02/02/2024,10/02/2024,Correios,Salvador,Aragão,5,8,222.76,Entregue
57297,14/01/2024,19/01/2024,Azul Cargo,Recife,Ferreira,2,5,259.01,Entregue
22819,05/10/2024,08/10/2024,Correios,Belo Horizonte,Silva,3,3,77.66,Entregue
40262,18/05/2024,25/05/2024,Loggi,Belo Horizonte,Ferreira,4,7,19.3,Entregue
33580,26/08/2024,29/08/2024,Azul Cargo,São Paulo,da Mota,4,3,51.82,Entregue
17724,13/04/2024,18/04/2024,Loggi,Curitiba,Rocha do Sul,4,5,195.53,Em trânsito
48481,18/02/2024,24/02/2024,Jadlog,Recife,Freitas,3,6,53.29,Entregue
20697,17/09/2024,21/09/2024,Correios,Salvador,Aragão Verde,3,4,160.21,Entregue
27097,08/11/2024,12/11/2024,Correios,Recife,Ribeiro Verde,5,4,62.53,Em trânsito
4250,03/05/2024,13/05/2024,Correios,Curitiba,Oliveira da Prata,7,10,223.18,Devolvido
60095,09/12/2024,12/12/2024,Loggi,Curitiba,Lima,4,3,35.8,Entregue
64473,19/05/2024,22/05/2024,Azul Cargo,São Paulo,Rodrigues,3,3,15.63,Entregue
39610,13/07/2024,20/07/2024,Loggi,Curitiba,Silveira de Pereira,5,7,246.92,Entregue
46825,12/08/2024,16/08/2024,Azul Cargo,Salvador,Melo do Galho,5,4,255.69,Entregue
32073,26/08/2024,01/09/2024,Jadlog,São Paulo,Nascimento de Goiás,5,6,164.48,Entregue
56532,28/11/2024,05/12/2024,Azul Cargo,Recife,Aragão Verde,5,7,188.59,Entregue
63972,21/07/2024,29/07/2024,Loggi,Curitiba,da Mata de Rodrigues,8,8,173.87,Entregue
15153,22/02/2024,03/03/2024,Loggi,Curitiba,Oliveira Grande,7,10,198.28,Entregue
27230,20/03/2024,25/03/2024,Correios,Belo Horizonte,Lopes,2,5,210.32,Entregue
27756,03/07/2024,09/07/2024,Loggi,São Paulo,Castro da Praia,5,6,231.41,Entregue
57049,01/09/2024,12/09/2024,Correios,Recife,da Costa,10,11,293.59,Entregue
68041,18/12/2024,19/12/2024,Jadlog,Belo Horizonte,Teixeira,2,1,232.94,Entregue
36911,02/01/2024,09/01/2024,Azul Cargo,Salvador,Pereira,8,7,232.43,Entregue
53725,05/04/2024,16/04/2024,Azul Cargo,São Paulo,Moraes da Prata,10,11,102.35,Entregue
58103,06/01/2024,19/01/2024,Azul Cargo,Recife,da Mata,10,13,254.84,Entregue
25804,20/05/2024,30/05/2024,Azul Cargo,Salvador,Lima das Flores,9,10,272.03,Entregue
33987,23/06/2024,28/06/2024,Azul Cargo,São Paulo,Vieira de Gomes,3,5,199.68,Entregue
3309,21/02/2024,29/02/2024,Jadlog,São Paulo,Campos do Norte,9,8,46.23,Entregue
7226,07/02/2024,10/02/2024,Jadlog,Recife,Cavalcanti,2,3,222.2,Entregue
37429,09/05/2024,17/05/2024,Azul Cargo,Salvador,Jesus dos Dourados,9,8,242.96,Entregue
1214,15/01/2024,21/01/2024,Jadlog,Salvador,Melo do Oeste,5,6,138.0,Entregue
27486,21/10/2024,25/10/2024,Azul Cargo,Curitiba,Oliveira do Amparo,3,4,281.57,Entregue
58455,07/01/2024,10/01/2024,Correios,Salvador,Jesus,2,3,186.17,Entregue
42795,15/01/2024,22/01/2024,Loggi,Curitiba,Barros,8,7,243.14,Entregue
60255,13/11/2024,25/11/2024,Azul Cargo,Curitiba,Pinto de Pinto,9,12,271.53,Entregue
36291,05/09/2024,15/09/2024,Azul Cargo,Salvador,Vieira de Goiás,7,10,30.46,Entregue
55630,28/02/2024,06/03/2024,Azul Cargo,Salvador,Pires do Amparo,4,7,252.21,Entregue
66190,23/06/2024,02/07/2024,Azul Cargo,Salvador,Santos,6,9,78.48,Entregue
64309,08/05/2024,15/05/2024,Azul Cargo,São Paulo,Vieira,6,7,77.18,Entregue
53853,17/12/2024,29/12/2024,Jadlog,Curitiba,Cavalcanti do Sul,9,12,88.58,Entregue
45349,15/10/2024,19/10/2024,Loggi,Salvador,Pinto de Pinto,5,4,206.38,Entregue
66950,12/03/2024,14/03/2024,Loggi,Salvador,Teixeira,2,2,169.03,Entregue
755,09/07/2024,16/07/2024,Azul Cargo,Recife,Pinto,6,7,139.8,Entregue
19600,21/06/2024,25/06/2024,Loggi,Recife,Lopes dos Dourados,2,4,74.11,Entregue
5013,04/02/2024,13/02/2024,Correios,Belo Horizonte,Fernandes das Flores,10,9,58.11,Entregue
55226,21/03/2024,01/04/2024,Jadlog,São Paulo,Farias de Rezende,10,11,119.83,Entregue
25297,25/11/2024,02/12/2024,Jadlog,Belo Horizonte,Cardoso de Pires,7,7,260.69,Entregue
27837,28/11/2024,08/12/2024,Correios,Belo Horizonte,Silveira,7,10,190.82,Entregue
20169,17/07/2024,22/07/2024,Loggi,Belo Horizonte,Duarte de Monteiro,2,5,106.3,Entregue
1098,16/05/2024,26/05/2024,Azul Cargo,Recife,da Cunha,8,10,275.28,Entregue
20641,12/06/2024,17/06/2024,Loggi,Recife,da Rosa,4,5,76.09,Entregue
61467,24/04/2024,02/05/2024,Loggi,Belo Horizonte,Ramos,6,8,284.78,Entregue
