venda_id;data_venda;produto_id;loja_id;cliente_id;quantidade_vendida;valor_unitario;valor_total;forma_pagamento;canal_venda
388;05/10/2024;1;2;242;1;91.63;91.63;Dinheiro;Loja Física
389;22/10/2024;1;1;11;2;88.4;176.8;Pix;Telefone
390;22/11/2024;1;2;726;1;87.41;87.41;Cartão;Loja Física
391;18/11/2024;1;2;241;1;88.44;88.44;Cartão;E-commerce
392;22/11/2024;1;3;727;5;94.47;472.35;Cartão;Loja Física
393;20/11/2024;1;2;688;1;86.27;86.27;Dinheiro;E-commerce
394;19/11/2024;1;1;516;1;88.92;88.92;Cartão;Loja Física
395;03/11/2024;1;3;444;1;81.29;81.29;Cartão;Loja Física
396;05/11/2024;1;2;766;1;86.04;86.04;Cartão;Telefone
397;09/11/2024;1;2;530;2;85.01;170.02;Pix;Loja Física
398;16/11/2024;1;1;570;2;96.74;193.48;Pix;E-commerce
399;02/11/2024;1;1;236;1;82.19;82.19;Cartão;Loja Física
400;15/11/2024;1;2;42;1;87.8;87.8;Dinheiro;E-commerce
401;15/11/2024;1;3;152;1;80.9;80.9;Cartão;E-commerce
402;06/11/2024;1;3;521;3;96.08;288.24;Cartão;E-commerce
403;07/11/2024;1;1;539;1;94.87;94.87;Cartão;Telefone
404;08/11/2024;1;3;97;2;97.49;194.98;Cartão;E-commerce
405;22/11/2024;1;2;605;1;98.4;98.4;Cartão;Loja Física
406;01/11/2024;1;3;676;1;88.63;88.63;Boleto;Loja Física
407;22/11/2024;1;1;672;1;91.73;91.73;Cartão;Telefone
408;24/11/2024;1;3;133;4;82.8;331.2;Cartão;E-commerce
409;11/11/2024;1;3;73;2;90.1;180.2;Boleto;Loja Física
410;09/11/2024;1;2;92;1;78.66;78.66;Cartão;Loja Física
411;13/11/2024;1;3;158;1;80.83;80.83;Cartão;Loja Física
412;26/11/2024;1;3;618;4;81.06;324.24;Pix;E-commerce
413;17/11/2024;1;2;398;1;88.56;88.56;Cartão;Loja Física
414;25/11/2024;1;2;629;1;82.26;82.26;Boleto;Loja Física
415;17/11/2024;1;2;693;1;83.08;83.08;Pix;Loja Física
416;16/11/2024;1;3;538;1;80.03;80.03;Cartão;Loja Física
417;26/11/2024;1;1;131;1;93.08;93.08;Cartão;Loja Física
418;14/11/2024;1;1;565;1;79.87;79.87;Cartão;Loja Física
419;14/11/2024;1;2;677;1;93.86;93.86;Pix;Loja Física
420;19/11/2024;1;3;17;1;80.69;80.69;Pix;Loja Física
421;06/11/2024;1;1;86;3;87.25;261.75;Pix;Loja Física
422;24/11/2024;1;3;461;1;91.76;91.76;Cartão;Telefone
423;28/11/2024;1;1;190;3;79.91;239.73;Dinheiro;Loja Física
424;22/11/2024;1;3;19;1;78.34;78.34;Cartão;Loja Física
425;16/11/2024;1;2;674;1;99.19;99.19;Boleto;Loja Física
426;20/11/2024;1;3;370;3;93.21;279.63;Dinheiro;E-commerce
427;26/11/2024;1;1;139;1;78.51;78.51;Cartão;Loja Física
428;07/11/2024;1;1;493;3;92.3;276.9;Boleto;Loja Física
429;21/11/2024;1;3;196;3;80.08;240.24;Pix;Loja Física
430;14/11/2024;1;1;157;1;94.26;94.26;Cartão;Loja Física
431;01/11/2024;1;3;249;3;82.58;247.74;Cartão;E-commerce
432;02/11/2024;1;1;646;1;96.62;96.62;Cartão;Loja Física
433;16/11/2024;1;3;749;2;90.25;180.5;Cartão;Loja Física
434;16/11/2024;1;3;627;1;98.53;98.53;Dinheiro;E-commerce
435;08/11/2024;1;3;20;2;87.38;174.76;Cartão;Loja Física
436;21/11/2024;1;2;120;1;88.96;88.96;Dinheiro;Loja Física
437;01/12/2024;1;3;197;1;88.4;88.4;Cartão;E-commerce
438;19/12/2024;1;2;617;4;96.75;387.0;Pix;Loja Física
439;10/12/2024;1;2;427;2;96.31;192.62;Pix;E-commerce
440;26/12/2024;1;1;637;1;82.71;82.71;Pix;Loja Física
441;16/12/2024;1;1;161;1;91.37;91.37;Cartão;Loja Física
442;16/12/2024;1;1;571;1;79.23;79.23;Cartão;E-commerce
443;12/12/2024;1;1;516;2;78.9;157.8;Cartão;Loja Física
444;20/12/2024;1;3;230;1;88.78;88.78;Dinheiro;E-commerce
445;25/12/2024;1;3;274;1;97.68;97.68;Pix;E-commerce
446;20/12/2024;1;3;52;2;98.34;196.68;Cartão;Loja Física
447;27/12/2024;1;1;626;2;91.45;182.9;Pix;Loja Física
448;18/12/2024;1;1;172;1;91.9;91.9;Pix;Telefone
449;06/12/2024;1;3;453;2;94.76;189.52;Cartão;E-commerce
450;05/12/2024;1;2;142;2;80.88;161.76;Cartão;Telefone
451;25/12/2024;1;1;486;2;85.63;171.26;Cartão;Loja Física
452;12/12/2024;1;2;370;2;91.88;183.76;Cartão;E-commerce
453;17/12/2024;1;1;142;1;95.63;95.63;Cartão;Loja Física
454;15/12/2024;1;3;699;4;86.07;344.28;Cartão;Loja Física
455;01/12/2024;1;3;72;2;80.05;160.1;Cartão;Telefone
456;06/12/2024;1;2;778;1;79.02;79.02;Dinheiro;Loja Física
457;19/12/2024;1;3;731;1;95.57;95.57;Pix;Telefone
458;14/12/2024;1;3;718;1;90.24;90.24;Cartão;E-commerce
459;12/12/2024;1;2;541;1;91.47;91.47;Cartão;Loja Física
460;21/12/2024;1;3;640;1;95.34;95.34;Pix;E-commerce
461;26/12/2024;1;2;795;2;82.5;165.0;Cartão;Loja Física
462;11/12/2024;1;3;758;1;97.33;97.33;Cartão;E-commerce
463;07/12/2024;1;3;320;1;89.54;89.54;Pix;Loja Física
464;01/12/2024;1;3;607;3;83.83;251.49;Pix;Loja Física
465;14/12/2024;1;1;750;5;79.51;397.55;Cartão;E-commerce
466;12/12/2024;1;3;128;1;87.96;87.96;Cartão;Loja Física
467;11/12/2024;1;3;596;5;90.5;452.5;Pix;E-commerce
468;18/12/2024;1;1;359;3;84.71;254.13;Pix;E-commerce
469;19/12/2024;1;3;387;2;89.5;179.0;Cartão;Loja Física
470;19/12/2024;1;2;466;1;80.34;80.34;Pix;E-commerce
471;03/12/2024;1;2;134;1;88.56;88.56;Cartão;Loja Física
472;17/12/2024;1;3;532;1;95.13;95.13;Pix;E-commerce
473;21/12/2024;1;2;706;1;98.44;98.44;Cartão;Telefone
474;27/12/2024;1;3;131;1;88.74;88.74;Cartão;Telefone
475;17/12/2024;1;1;712;3;82.83;248.49;Cartão;E-commerce
476;18/12/2024;1;1;617;1;96.73;96.73;Cartão;Loja Física
477;10/12/2024;1;1;121;1;86.28;86.28;Dinheiro;Loja Física
478;16/12/2024;1;1;146;1;95.24;95.24;Cartão;Telefone
479;10/12/2024;1;1;188;3;96.01;288.03;Cartão;Loja Física
480;12/12/2024;1;1;428;1;88.66;88.66;Cartão;Loja Física
481;11/12/2024;1;2;738;2;96.32;192.64;Cartão;Loja Física
482;21/12/2024;1;2;684;1;87.97;87.97;Pix;Loja Física
483;26/12/2024;1;3;420;2;86.62;173.24;Dinheiro;Loja Física
484;02/12/2024;1;2;754;4;84.24;336.96;Cartão;Loja Física
485;19/01/2024;2;3;317;2;1546.32;3092.64;Cartão;E-commerce
486;07/01/2024;2;3;591;4;1619.37;6477.48;Dinheiro;E-commerce
487;25/01/2024;2;1;124;1;1582.44;1582.44;Cartão;Telefone
488;09/01/2024;2;1;723;2;1649.58;3299.16;Cartão;Loja Física
489;18/01/2024;2;2;604;2;1354.54;2709.08;Pix;Loja Física
490;14/01/2024;2;1;541;1;1455.77;1455.77;Cartão;Loja Física
491;04/01/2024;2;2;148;1;1405.71;1405.71;Pix;Loja Física
492;14/01/2024;2;1;630;2;1694.99;3389.98;Cartão;E-commerce
493;10/01/2024;2;2;146;1;1491.24;1491.24;Cartão;Loja Física
494;27/01/2024;2;1;208;3;1426.87;4280.61;Cartão;Loja Física
495;25/02/2024;2;1;276;1;1360.35;1360.35;Cartão;Loja Física
496;16/02/2024;2;3;240;1;1677.38;1677.38;Cartão;E-commerce
497;19/02/2024;2;1;782;2;1543.96;3087.92;Pix;Loja Física
498;14/02/2024;2;3;513;1;1413.43;1413.43;Dinheiro;Loja Física
499;06/02/2024;2;3;434;2;1695.08;3390.16;Cartão;Loja Física
500;27/02/2024;2;3;297;1;1580.51;1580.51;Cartão;Loja Física
501;16/02/2024;2;2;697;1;1479.09;1479.09;Cartão;E-commerce
502;19/02/2024;2;2;47;3;1397.81;4193.43;Cartão;Loja Física
503;03/02/2024;2;1;144;1;1607.27;1607.27;Dinheiro;E-commerce
504;07/02/2024;2;2;699;2;1689.15;3378.3;Boleto;Telefone
505;23/02/2024;2;1;679;1;1703.13;1703.13;Cartão;Loja Física
506;20/02/2024;2;3;137;1;1578.05;1578.05;Cartão;Loja Física
507;01/02/2024;2;2;570;2;1670.52;3341.04;Pix;E-commerce
508;18/02/2024;2;3;667;1;1366.63;1366.63;Cartão;E-commerce
509;22/02/2024;2;1;362;1;1699.05;1699.05;Cartão;E-commerce
510;13/02/2024;2;3;9;1;1384.19;1384.19;Cartão;Loja Física
511;01/02/2024;2;1;777;1;1442.3;1442.3;Dinheiro;Loja Física
512;03/02/2024;2;3;311;3;1638.24;4914.72;Cartão;Telefone
513;02/03/2024;2;3;724;1;1563.03;1563.03;Cartão;Telefone
514;21/03/2024;2;2;583;1;1523.75;1523.75;Cartão;Loja Física
515;24/03/2024;2;3;618;1;1547.84;1547.84;Cartão;Loja Física
516;03/03/2024;2;3;234;1;1665.22;1665.22;Pix;Loja Física
517;28/03/2024;2;3;695;2;1535.87;3071.74;Cartão;E-commerce
518;15/03/2024;2;2;657;1;1587.96;1587.96;Pix;E-commerce
519;11/03/2024;2;2;281;1;1383.06;1383.06;Cartão;Loja Física
520;17/03/2024;2;3;230;2;1355.28;2710.56;Dinheiro;E-commerce
521;11/03/2024;2;1;343;1;1368.22;1368.22;Cartão;Loja Física
522;24/03/2024;2;3;434;1;1693.75;1693.75;Dinheiro;Loja Física
523;11/03/2024;2;3;641;1;1373.77;1373.77;Cartão;E-commerce
524;19/03/2024;2;2;257;2;1429.67;2859.34;Cartão;Telefone
525;27/03/2024;2;2;533;1;1632.93;1632.93;Dinheiro;E-commerce
526;20/03/2024;2;1;641;1;1503.73;1503.73;Cartão;Telefone
527;02/03/2024;2;3;67;1;1628.67;1628.67;Cartão;E-commerce
528;10/04/2024;2;2;68;2;1375.66;2751.32;Cartão;Loja Física
529;28/04/2024;2;1;633;1;1617.27;1617.27;Cartão;E-commerce
530;22/04/2024;2;2;394;2;1510.33;3020.66;Cartão;E-commerce
531;04/04/2024;2;3;27;1;1506.57;1506.57;Cartão;Loja Física
532;04/04/2024;2;3;70;1;1558.15;1558.15;Pix;Telefone
533;05/04/2024;2;2;364;2;1494.28;2988.56;Pix;Loja Física
534;08/04/2024;2;1;62;1;1385.27;1385.27;Cartão;E-commerce
535;21/04/2024;2;2;598;2;1666.79;3333.58;Pix;Loja Física
536;10/04/2024;2;2;378;2;1698.39;3396.78;Cartão;E-commerce
537;05/04/2024;2;3;573;1;1656.93;1656.93;Cartão;Loja Física
538;21/05/2024;2;1;350;4;1408.19;5632.76;Cartão;E-commerce
539;15/05/2024;2;2;593;1;1548.19;1548.19;Cartão;Loja Física
540;11/05/2024;2;2;44;1;1522.12;1522.12;Dinheiro;E-commerce
541;23/05/2024;2;3;219;1;1426.65;1426.65;Pix;Telefone
542;11/05/2024;2;2;211;3;1486.59;4459.77;Pix;Loja Física
543;01/05/2024;2;1;569;1;1380.63;1380.63;Cartão;Loja Física
544;19/05/2024;2;2;45;4;1700.26;6801.04;Cartão;Loja Física
545;08/05/2024;2;3;179;3;1464.11;4392.33;Cartão;Loja Física
546;01/05/2024;2;2;104;1;1345.62;1345.62;Pix;Loja Física
547;26/05/2024;2;2;216;3;1451.19;4353.57;Cartão;E-commerce
548;22/05/2024;2;3;639;1;1665.46;1665.46;Pix;Loja Física
549;05/05/2024;2;1;195;3;1409.06;4227.18;Cartão;Loja Física
550;20/05/2024;2;3;251;1;1680.09;1680.09;Pix;E-commerce
551;10/06/2024;2;2;254;2;1357.61;2715.22;Pix;E-commerce
552;28/06/2024;2;3;501;1;1415.58;1415.58;Cartão;Loja Física
553;22/06/2024;2;1;521;2;1482.05;2964.1;Pix;E-commerce
554;12/06/2024;2;2;184;1;1457.42;1457.42;Cartão;E-commerce
555;23/06/2024;2;2;275;4;1553.8;6215.2;Boleto;E-commerce
556;21/06/2024;2;1;208;1;1505.82;1505.82;Cartão;Loja Física
557;14/06/2024;2;3;161;3;1685.47;5056.41;Cartão;E-commerce
558;05/06/2024;2;2;456;2;1530.63;3061.26;Cartão;Loja Física
559;17/06/2024;2;2;462;2;1511.57;3023.14;Cartão;E-commerce
560;11/06/2024;2;1;184;1;1501.96;1501.96;Cartão;Loja Física
561;03/06/2024;2;3;526;1;1540.97;1540.97;Cartão;Loja Física
562;08/06/2024;2;1;369;1;1352.05;1352.05;Cartão;Loja Física
563;11/06/2024;2;3;787;1;1591.84;1591.84;Cartão;E-commerce
564;05/06/2024;2;3;758;5;1539.66;7698.3;Cartão;E-commerce
565;10/06/2024;2;2;416;3;1643.24;4929.72;Pix;Loja Física
566;21/06/2024;2;1;408;1;1422.4;1422.4;Pix;Loja Física
567;08/06/2024;2;3;776;1;1512.01;1512.01;Pix;Loja Física
568;03/06/2024;2;1;440;1;1624.02;1624.02;Pix;Loja Física
569;28/07/2024;2;2;143;1;1552.44;1552.44;Cartão;Telefone
570;01/07/2024;2;3;364;1;1464.11;1464.11;Cartão;E-commerce
571;13/07/2024;2;3;551;2;1449.17;2898.34;Cartão;E-commerce
572;02/07/2024;2;1;339;4;1548.97;6195.88;Pix;Telefone
573;19/07/2024;2;2;210;3;1690.37;5071.11;Cartão;Loja Física
574;16/07/2024;2;3;463;1;1575.29;1575.29;Cartão;Loja Física
575;22/07/2024;2;1;706;1;1562.04;1562.04;Cartão;Loja Física
576;13/07/2024;2;1;299;1;1582.93;1582.93;Cartão;Loja Física
577;17/07/2024;2;2;421;1;1483.16;1483.16;Dinheiro;Loja Física
578;14/07/2024;2;1;399;1;1692.75;1692.75;Pix;Loja Física
579;07/07/2024;2;3;681;1;1514.26;1514.26;Boleto;Telefone
580;19/07/2024;2;3;702;1;1508.38;1508.38;Cartão;Telefone
581;15/07/2024;2;2;620;1;1637.93;1637.93;Cartão;Telefone
582;16/07/2024;2;3;41;1;1611.81;1611.81;Cartão;E-commerce
583;15/07/2024;2;3;305;1;1483.16;1483.16;Pix;E-commerce
584;14/07/2024;2;3;751;1;1498.39;1498.39;Cartão;E-commerce
585;23/07/2024;2;2;716;1;1689.26;1689.26;Cartão;E-commerce
586;21/08/2024;2;3;69;1;1597.23;1597.23;Pix;Loja Física
587;16/08/2024;2;3;125;1;1707.7;1707.7;Cartão;Loja Física
588;25/08/2024;2;2;462;2;1399.08;2798.16;Cartão;Loja Física
589;01/08/2024;2;3;692;1;1616.44;1616.44;Cartão;E-commerce
590;28/08/2024;2;1;11;1;1430.95;1430.95;Pix;Loja Física
591;22/08/2024;2;2;473;2;1363.18;2726.36;Cartão;Loja Física
592;15/08/2024;2;2;166;1;1401.22;1401.22;Cartão;Loja Física
593;10/08/2024;2;3;401;1;1400.42;1400.42;Pix;Loja Física
594;09/08/2024;2;2;183;1;1418.34;1418.34;Cartão;E-commerce
595;07/08/2024;2;1;651;1;1639.39;1639.39;Boleto;E-commerce
596;04/08/2024;2;2;455;1;1357.3;1357.3;Cartão;E-commerce
597;25/08/2024;2;1;384;1;1675.53;1675.53;Cartão;Loja Física
598;01/08/2024;2;2;197;5;1590.51;7952.55;Cartão;Telefone
599;04/08/2024;2;3;172;2;1606.88;3213.76;Cartão;E-commerce
600;11/09/2024;2;1;640;1;1414.79;1414.79;Cartão;Telefone
601;04/09/2024;2;1;366;1;1457.99;1457.99;Cartão;E-commerce
602;01/09/2024;2;2;226;1;1362.36;1362.36;Pix;E-commerce
603;12/09/2024;2;1;421;1;1449.88;1449.88;Cartão;Telefone
604;04/09/2024;2;3;176;2;1431.45;2862.9;Cartão;Loja Física
605;21/09/2024;2;3;790;2;1595.62;3191.24;Cartão;E-commerce
606;23/09/2024;2;3;494;1;1362.91;1362.91;Cartão;Telefone
607;15/09/2024;2;3;760;1;1424.2;1424.2;Cartão;Telefone
608;08/09/2024;2;1;317;1;1425.67;1425.67;Cartão;Loja Física
609;03/09/2024;2;2;511;1;1448.05;1448.05;Cartão;Loja Física
610;02/09/2024;2;3;613;1;1705.19;1705.19;Cartão;E-commerce
611;05/09/2024;2;3;779;1;1352.54;1352.54;Pix;Loja Física
612;27/09/2024;2;1;235;1;1652.56;1652.56;Cartão;Loja Física
613;18/09/2024;2;3;255;1;1635.66;1635.66;Pix;Loja Física
614;28/09/2024;2;2;188;1;1502.21;1502.21;Cartão;E-commerce
615;07/10/2024;2;1;210;1;1384.48;1384.48;Cartão;E-commerce
616;26/10/2024;2;1;520;4;1366.87;5467.48;Pix;Loja Física
617;24/10/2024;2;2;181;1;1562.97;1562.97;Cartão;E-commerce
618;21/10/2024;2;2;82;1;1691.24;1691.24;Cartão;Loja Física
619;16/10/2024;2;3;625;1;1610.94;1610.94;Pix;E-commerce
620;26/10/2024;2;2;438;1;1655.2;1655.2;Pix;Telefone
621;20/10/2024;2;3;745;1;1403.12;1403.12;Cartão;Loja Física
622;10/10/2024;2;3;493;1;1364.56;1364.56;Cartão;Loja Física
623;05/10/2024;2;1;14;4;1658.03;6632.12;Pix;Loja Física
624;13/10/2024;2;2;761;4;1476.49;5905.96;Cartão;E-commerce
625;19/10/2024;2;1;128;1;1480.83;1480.83;Cartão;Loja Física
626;09/11/2024;2;3;357;2;1527.2;3054.4;Cartão;E-commerce
627;23/11/2024;2;2;435;1;1611.21;1611.21;Cartão;Loja Física
628;27/11/2024;2;3;693;1;1348.32;1348.32;Pix;Loja Física
629;20/11/2024;2;3;151;1;1432.32;1432.32;Boleto;Telefone
630;27/11/2024;2;1;790;1;1372.13;1372.13;Pix;Loja Física
631;23/11/2024;2;1;531;1;1675.98;1675.98;Pix;Loja Física
632;14/11/2024;2;2;513;1;1697.43;1697.43;Pix;Loja Física
633;10/11/2024;2;3;92;2;1378.43;2756.86;Cartão;E-commerce
634;27/11/2024;2;3;215;1;1683.43;1683.43;Cartão;Loja Física
635;06/11/2024;2;1;100;3;1363.78;4091.34;Pix;E-commerce
636;21/11/2024;2;2;175;1;1403.38;1403.38;Cartão;Loja Física
637;16/11/2024;2;1;462;1;1548.56;1548.56;Cartão;Loja Física
638;24/11/2024;2;1;266;1;1703.1;1703.1;Pix;Loja Física
639;20/11/2024;2;3;171;1;1367.48;1367.48;Cartão;Loja Física
640;03/11/2024;2;3;241;1;1515.42;1515.42;Pix;Loja Física
641;02/11/2024;2;1;682;1;1554.27;1554.27;Dinheiro;Loja Física
642;26/12/2024;2;3;533;1;1704.57;1704.57;Pix;Telefone
643;16/12/2024;2;3;440;2;1462.89;2925.78;Pix;Loja Física
644;11/12/2024;2;2;682;3;1485.9;4457.7;Boleto;Telefone
645;28/12/2024;2;1;4;1;1507.62;1507.62;Pix;E-commerce
646;05/12/2024;2;1;544;1;1441.68;1441.68;Pix;E-commerce
647;12/12/2024;2;3;675;1;1661.08;1661.08;Cartão;E-commerce
648;01/12/2024;2;2;18;5;1573.35;7866.75;Pix;Telefone
649;24/12/2024;2;2;240;1;1563.31;1563.31;Cartão;E-commerce
650;03/12/2024;2;2;675;1;1656.34;1656.34;Dinheiro;E-commerce
651;10/12/2024;2;3;147;2;1661.08;3322.16;Pix;E-commerce
652;23/12/2024;2;1;510;1;1633.94;1633.94;Cartão;E-commerce
653;18/12/2024;2;2;173;5;1670.94;8354.7;Dinheiro;Loja Física
654;18/12/2024;2;1;175;1;1617.74;1617.74;Pix;Loja Física
655;14/12/2024;2;1;165;5;1683.06;8415.3;Cartão;Loja Física
656;09/12/2024;2;2;682;1;1514.83;1514.83;Pix;Loja Física
657;05/12/2024;2;3;743;4;1520.64;6082.56;Pix;Loja Física
658;08/12/2024;2;3;67;4;1577.14;6308.56;Cartão;E-commerce
659;24/12/2024;2;3;658;2;1629.57;3259.14;Dinheiro;Loja Física
660;08/01/2024;3;2;90;1;1667.48;1667.48;Cartão;E-commerce
661;07/01/2024;3;1;587;2;1782.65;3565.3;Pix;Telefone
662;19/01/2024;3;2;64;2;1882.54;3765.08;Cartão;Loja Física
663;14/01/2024;3;2;696;1;2037.04;2037.04;Cartão;E-commerce
664;19/01/2024;3;2;10;1;1859.28;1859.28;Cartão;Loja Física
665;10/01/2024;3;2;697;3;1822.21;5466.63;Boleto;Loja Física
666;22/01/2024;3;3;36;3;1886.5;5659.5;Cartão;Telefone
667;04/01/2024;3;3;588;1;1832.32;1832.32;Pix;Loja Física
668;23/01/2024;3;1;342;5;1686.04;8430.2;Pix;E-commerce
669;26/01/2024;3;3;54;1;2032.2;2032.2;Pix;E-commerce
670;24/01/2024;3;3;164;1;2062.71;2062.71;Cartão;Loja Física
671;22/01/2024;3;2;776;1;1793.27;1793.27;Cartão;E-commerce
672;10/01/2024;3;1;718;2;2002.14;4004.28;Cartão;Loja Física
673;28/02/2024;3;3;312;3;1823.0;5469.0;Cartão;Loja Física
674;23/02/2024;3;1;215;1;1715.44;1715.44;Pix;E-commerce
675;01/02/2024;3;3;105;1;1922.19;1922.19;Dinheiro;Loja Física
676;14/02/2024;3;1;58;2;1660.59;3321.18;Dinheiro;Loja Física
677;02/02/2024;3;3;666;1;1769.51;1769.51;Cartão;Loja Física
678;24/02/2024;3;1;122;1;1725.65;1725.65;Cartão;E-commerce
679;06/02/2024;3;2;795;2;1928.25;3856.5;Pix;E-commerce
680;25/02/2024;3;3;392;1;1741.09;1741.09;Pix;Loja Física
681;04/02/2024;3;1;501;1;1905.61;1905.61;Dinheiro;Loja Física
682;19/02/2024;3;3;492;1;1740.42;1740.42;Pix;E-commerce
683;06/02/2024;3;3;720;1;1812.27;1812.27;Cartão;Loja Física
684;03/02/2024;3;3;190;2;1799.54;3599.08;Pix;Loja Física
685;27/02/2024;3;3;501;1;1646.16;1646.16;Pix;E-commerce
686;27/02/2024;3;1;772;2;1955.74;3911.48;Dinheiro;E-commerce
687;06/02/2024;3;3;185;3;1619.83;4859.49;Cartão;Loja Física
688;02/02/2024;3;1;669;1;1689.86;1689.86;Cartão;E-commerce
689;02/02/2024;3;1;519;1;1751.58;1751.58;Dinheiro;Loja Física
690;22/02/2024;3;2;48;1;2042.56;2042.56;Cartão;E-commerce
691;22/02/2024;3;1;591;1;1837.78;1837.78;Cartão;Telefone
692;20/03/2024;3;1;705;1;1661.92;1661.92;Pix;Loja Física
693;07/03/2024;3;1;138;1;1887.97;1887.97;Cartão;Loja Física
694;05/03/2024;3;2;77;2;1864.48;3728.96;Cartão;E-commerce
695;06/03/2024;3;1;261;1;1921.39;1921.39;Dinheiro;Loja Física
696;07/03/2024;3;3;276;1;2064.64;2064.64;Pix;Loja Física
697;12/03/2024;3;3;524;1;1889.23;1889.23;Cartão;Loja Física
698;26/03/2024;3;1;619;1;1728.63;1728.63;Cartão;E-commerce
699;22/03/2024;3;1;338;1;1905.06;1905.06;Cartão;Loja Física
700;09/03/2024;3;1;281;1;1621.87;1621.87;Cartão;Telefone
701;13/03/2024;3;1;180;4;1853.97;7415.88;Pix;E-commerce
702;26/03/2024;3;3;358;1;1932.14;1932.14;Pix;E-commerce
703;20/03/2024;3;1;175;1;1760.31;1760.31;Pix;Loja Física
704;26/03/2024;3;3;565;2;1884.59;3769.18;Pix;Loja Física
705;05/03/2024;3;3;526;1;1937.88;1937.88;Pix;Loja Física
706;19/03/2024;3;1;743;2;1904.62;3809.24;Cartão;E-commerce
707;20/04/2024;3;2;188;1;1814.65;1814.65;Cartão;Loja Física
708;10/04/2024;3;2;534;1;2040.52;2040.52;Pix;E-commerce
709;10/04/2024;3;1;313;2;1800.08;3600.16;Cartão;Loja Física
710;03/04/2024;3;1;96;1;1691.62;1691.62;Cartão;E-commerce
711;18/04/2024;3;1;435;4;1921.62;7686.48;Dinheiro;Loja Física
712;16/04/2024;3;3;546;1;1930.98;1930.98;Cartão;E-commerce
713;27/04/2024;3;3;436;2;1933.1;3866.2;Pix;Loja Física
714;24/04/2024;3;3;701;2;1891.14;3782.28;Boleto;Telefone
715;22/04/2024;3;3;231;4;1695.98;6783.92;Cartão;Loja Física
716;12/04/2024;3;2;508;4;1787.76;7151.04;Cartão;Loja Física
717;22/04/2024;3;3;785;1;2002.84;2002.84;Cartão;Loja Física
718;09/04/2024;3;3;647;1;1873.01;1873.01;Cartão;Loja Física
719;21/04/2024;3;1;475;1;2018.42;2018.42;Pix;Loja Física
720;01/04/2024;3;2;306;2;1776.43;3552.86;Cartão;E-commerce
721;06/04/2024;3;1;104;1;1810.99;1810.99;Cartão;E-commerce
722;05/04/2024;3;2;8;1;1687.36;1687.36;Pix;Loja Física
723;13/04/2024;3;2;439;1;2018.29;2018.29;Cartão;Loja Física
724;15/04/2024;3;2;166;2;1680.28;3360.56;Pix;Loja Física
725;28/04/2024;3;1;195;2;1745.44;3490.88;Cartão;Loja Física
726;11/04/2024;3;1;683;4;1706.84;6827.36;Cartão;E-commerce
727;04/05/2024;3;3;508;1;1976.78;1976.78;Pix;Loja Física
728;25/05/2024;3;2;514;2;1943.62;3887.24;Pix;E-commerce
729;05/05/2024;3;1;22;1;1674.1;1674.1;Cartão;Loja Física
730;22/05/2024;3;3;351;1;1810.48;1810.48;Cartão;Loja Física
731;16/05/2024;3;2;85;1;1959.3;1959.3;Cartão;Loja Física
732;17/05/2024;3;2;786;1;1669.11;1669.11;Cartão;E-commerce
733;22/05/2024;3;1;486;3;1934.84;5804.52;Pix;E-commerce
734;17/05/2024;3;1;606;2;1900.0;3800.0;Cartão;Loja Física
735;13/05/2024;3;1;150;1;1808.97;1808.97;Boleto;Loja Física
736;02/05/2024;3;3;314;1;1932.01;1932.01;Dinheiro;Loja Física
737;14/05/2024;3;3;438;1;1906.72;1906.72;Cartão;Loja Física
738;09/05/2024;3;3;429;4;1728.39;6913.56;Pix;Loja Física
739;01/05/2024;3;3;330;1;1712.67;1712.67;Cartão;Telefone
740;04/05/2024;3;2;504;1;1780.79;1780.79;Cartão;Loja Física
741;22/06/2024;3;1;340;1;1779.43;1779.43;Pix;E-commerce
742;19/06/2024;3;2;244;1;1909.58;1909.58;Cartão;Loja Física
743;04/06/2024;3;3;617;1;1671.51;1671.51;Cartão;Telefone
744;21/06/2024;3;1;722;3;1817.71;5453.13;Cartão;Telefone
745;20/06/2024;3;3;486;1;2062.07;2062.07;Cartão;E-commerce
746;02/06/2024;3;2;564;1;1937.15;1937.15;Pix;E-commerce
747;28/06/2024;3;2;375;4;1818.93;7275.72;Pix;Telefone
748;03/06/2024;3;3;516;1;1972.77;1972.77;Cartão;Loja Física
749;05/06/2024;3;3;63;1;1974.34;1974.34;Pix;E-commerce
750;13/06/2024;3;3;526;1;2053.94;2053.94;Cartão;E-commerce
751;18/07/2024;3;2;622;2;1739.41;3478.82;Cartão;Loja Física
752;07/07/2024;3;1;526;1;1822.06;1822.06;Pix;E-commerce
753;10/07/2024;3;2;726;3;1738.08;5214.24;Cartão;Loja Física
754;18/07/2024;3;1;655;1;1683.99;1683.99;Pix;Telefone
755;09/07/2024;3;1;658;3;2057.75;6173.25;Dinheiro;Loja Física
756;04/07/2024;3;2;648;1;1889.33;1889.33;Cartão;Loja Física
757;23/07/2024;3;2;740;3;1677.47;5032.41;Pix;Loja Física
758;02/07/2024;3;1;365;2;1715.95;3431.9;Dinheiro;Loja Física
759;01/07/2024;3;3;109;1;1942.09;1942.09;Pix;Telefone
760;09/07/2024;3;3;619;3;1864.94;5594.82;Pix;Loja Física
761;09/07/2024;3;3;771;1;1795.11;1795.11;Cartão;E-commerce
