compra_id;data_compra;produto_id;fornecedor;quantidade_comprada;valor_unitario;valor_total;prazo_entrega_dias;status_compra
363;18/05/2024;39;Pirelli Brasil;31;601.56;18648.36;4;Entregue
364;04/07/2024;39;Yamaha Parts;5;532.11;2660.55;11;Pendente
365;13/09/2024;39;Honda Peças;94;517.26;48622.44;20;Entregue
366;27/09/2024;39;Cofap Distrib;79;561.59;44365.61;10;Entregue
367;05/10/2024;39;Bosch Distribuição;73;600.5;43836.5;15;Entregue
368;02/10/2024;39;Yamaha Parts;68;543.62;36966.16;16;Entregue
369;26/10/2024;39;Yamaha Parts;79;584.86;46203.94;3;Cancelada
370;19/01/2024;40;Pirelli Brasil;57;357.2;20360.4;10;Entregue
371;17/01/2024;40;NGK Brasil;74;421.04;31156.96;4;Entregue
372;20/01/2024;40;Cofap Distrib;85;387.54;32940.9;14;Entregue
373;04/02/2024;40;Cofap Distrib;39;395.45;15422.55;7;Entregue
374;09/02/2024;40;Bosch Distribuição;88;400.83;35273.04;5;Entregue
375;27/03/2024;40;Honda Peças;93;389.1;36186.3;13;Entregue
376;14/05/2024;40;Honda Peças;94;363.51;34169.94;7;Entregue
377;23/05/2024;40;Cofap Distrib;94;372.82;35045.08;16;Entregue
378;03/07/2024;40;Pirelli Brasil;75;393.49;29511.75;11;Entregue
379;24/08/2024;40;Honda Peças;63;387.04;24383.52;5;Entregue
380;04/08/2024;40;Yamaha Parts;65;385.85;25080.25;3;Entregue
381;06/11/2024;40;NGK Brasil;63;355.08;22370.04;5;Entregue
382;13/12/2024;40;NGK Brasil;17;420.0;7140.0;14;Entregue
383;01/02/2024;41;Bosch Distribuição;80;1091.31;87304.8;4;Entregue
384;17/02/2024;41;Pirelli Brasil;29;1181.42;34261.18;10;Cancelada
385;07/03/2024;41;Pirelli Brasil;83;1138.31;94479.73;5;Entregue
386;08/06/2024;41;NGK Brasil;31;1118.07;34660.17;5;Entregue
387;10/06/2024;41;NGK Brasil;44;1199.08;52759.52;15;Entregue
388;24/08/2024;41;Magneti Marelli;29;1141.91;33115.39;7;Pendente
389;07/12/2024;41;Pirelli Brasil;64;1134.31;72595.84;9;Pendente
390;28/03/2024;42;Magneti Marelli;92;919.77;84618.84;3;Entregue
391;20/03/2024;42;Honda Peças;82;949.29;77841.78;15;Entregue
392;26/03/2024;42;Cofap Distrib;19;1003.94;19074.86;9;Entregue
393;25/04/2024;42;Honda Peças;35;965.32;33786.2;9;Pendente
394;20/04/2024;42;Yamaha Parts;82;951.83;78050.06;3;Entregue
395;10/05/2024;42;Yamaha Parts;63;956.92;60285.96;3;Entregue
396;26/05/2024;42;NGK Brasil;79;976.81;77167.99;10;Entregue
397;20/05/2024;42;Magneti Marelli;27;940.9;25404.3;7;Entregue
398;07/09/2024;42;Bosch Distribuição;59;932.17;54998.03;6;Entregue
399;21/09/2024;42;Yamaha Parts;13;956.9;12439.7;15;Cancelada
400;18/11/2024;42;Cofap Distrib;61;910.67;55550.87;8;Entregue
401;15/11/2024;42;Honda Peças;60;835.12;50107.2;9;Entregue
402;25/12/2024;42;Honda Peças;65;939.67;61078.55;16;Entregue
403;13/12/2024;42;Honda Peças;12;997.33;11967.96;7;Entregue
404;25/05/2024;43;Cofap Distrib;19;771.3;14654.7;17;Pendente
405;20/05/2024;43;Honda Peças;78;789.42;61574.76;19;Pendente
406;09/07/2024;43;Yamaha Parts;68;834.05;56715.4;15;Entregue
407;09/07/2024;43;Pirelli Brasil;22;872.6;19197.2;4;Entregue
408;11/07/2024;43;Cofap Distrib;98;778.46;76289.08;16;Entregue
409;22/10/2024;43;Bosch Distribuição;6;821.75;4930.5;10;Entregue
410;25/10/2024;43;Bosch Distribuição;59;893.33;52706.47;18;Entregue
411;04/11/2024;43;Yamaha Parts;77;801.38;61706.26;9;Entregue
412;22/11/2024;43;Yamaha Parts;8;842.81;6742.48;5;Entregue
413;13/02/2024;44;Honda Peças;25;1097.87;27446.75;6;Entregue
414;21/02/2024;44;NGK Brasil;76;954.54;72545.04;7;Entregue
415;27/02/2024;44;Yamaha Parts;37;987.68;36544.16;12;Entregue
416;18/04/2024;44;NGK Brasil;39;1000.93;39036.27;16;Entregue
417;17/04/2024;44;NGK Brasil;36;1138.34;40980.24;11;Entregue
418;17/05/2024;44;NGK Brasil;45;1002.48;45111.6;9;Entregue
419;03/05/2024;44;NGK Brasil;79;1124.59;88842.61;17;Entregue
420;19/05/2024;44;Honda Peças;5;968.32;4841.6;9;Entregue
421;06/06/2024;44;Yamaha Parts;5;1141.98;5709.9;20;Entregue
422;28/06/2024;44;Cofap Distrib;59;950.58;56084.22;17;Entregue
423;15/08/2024;44;Cofap Distrib;42;956.43;40170.06;20;Entregue
424;09/10/2024;44;Pirelli Brasil;44;1157.05;50910.2;10;Pendente
425;22/10/2024;44;NGK Brasil;15;1102.28;16534.2;17;Entregue
426;10/10/2024;44;Honda Peças;31;1052.88;32639.28;18;Entregue
427;01/06/2024;45;Magneti Marelli;39;1818.78;70932.42;14;Entregue
428;13/06/2024;45;Honda Peças;40;1822.25;72890.0;8;Entregue
429;10/07/2024;45;Cofap Distrib;96;1787.45;171595.2;9;Pendente
430;25/11/2024;45;NGK Brasil;16;1864.93;29838.88;18;Entregue
431;15/12/2024;45;NGK Brasil;89;1893.31;168504.59;11;Entregue
432;24/02/2024;46;Honda Peças;12;1607.96;19295.52;10;Entregue
433;02/02/2024;46;NGK Brasil;41;1495.57;61318.37;10;Entregue
434;20/06/2024;46;NGK Brasil;57;1767.61;100753.77;4;Entregue
435;04/06/2024;46;Yamaha Parts;65;1566.16;101800.4;5;Entregue
436;14/06/2024;46;Pirelli Brasil;68;1552.88;105595.84;11;Pendente
437;01/07/2024;46;Yamaha Parts;60;1573.69;94421.4;18;Entregue
438;12/08/2024;46;NGK Brasil;30;1622.3;48669.0;14;Pendente
439;05/09/2024;46;Yamaha Parts;68;1700.21;115614.28;19;Pendente
440;02/12/2024;46;NGK Brasil;29;1461.83;42393.07;18;Entregue
441;07/12/2024;46;NGK Brasil;7;1699.18;11894.26;12;Entregue
442;05/12/2024;46;Pirelli Brasil;48;1627.97;78142.56;16;Entregue
443;11/02/2024;47;Yamaha Parts;14;1304.09;18257.26;17;Entregue
444;14/04/2024;47;NGK Brasil;38;1377.43;52342.34;6;Entregue
445;14/04/2024;47;NGK Brasil;54;1182.6;63860.4;14;Entregue
446;17/04/2024;47;Pirelli Brasil;44;1328.53;58455.32;10;Entregue
447;04/06/2024;47;Magneti Marelli;31;1159.09;35931.79;6;Entregue
448;20/06/2024;47;Honda Peças;26;1350.69;35117.94;6;Entregue
449;23/09/2024;47;Magneti Marelli;39;1231.76;48038.64;13;Entregue
450;22/09/2024;47;NGK Brasil;9;1312.1;11808.9;17;Entregue
451;20/09/2024;47;Yamaha Parts;14;1349.01;18886.14;13;Entregue
452;06/10/2024;47;Honda Peças;5;1147.15;5735.75;9;Entregue
453;14/10/2024;47;Yamaha Parts;87;1301.78;113254.86;9;Entregue
454;03/11/2024;47;Cofap Distrib;73;1323.41;96608.93;16;Entregue
455;25/11/2024;47;Yamaha Parts;63;1149.58;72423.54;9;Entregue
456;24/11/2024;47;Magneti Marelli;99;1381.12;136730.88;7;Entregue
457;24/12/2024;47;Pirelli Brasil;15;1295.13;19426.95;9;Entregue
458;25/12/2024;47;Honda Peças;96;1259.78;120938.88;9;Entregue
459;26/12/2024;47;Yamaha Parts;67;1269.23;85038.41;3;Entregue
460;06/02/2024;48;Cofap Distrib;100;556.42;55642.0;20;Entregue
461;01/02/2024;48;Bosch Distribuição;25;631.47;15786.75;5;Entregue
462;03/02/2024;48;Bosch Distribuição;91;609.41;55456.31;10;Entregue
463;15/04/2024;48;Honda Peças;95;654.83;62208.85;12;Pendente
464;01/04/2024;48;Yamaha Parts;71;598.64;42503.44;18;Entregue
465;21/08/2024;48;NGK Brasil;82;602.93;49440.26;11;Entregue
466;02/08/2024;48;Yamaha Parts;40;622.57;24902.8;8;Entregue
467;01/08/2024;48;Pirelli Brasil;35;593.96;20788.6;13;Entregue
468;28/09/2024;48;Cofap Distrib;88;617.52;54341.76;12;Entregue
469;07/09/2024;48;Honda Peças;92;579.76;53337.92;15;Entregue
470;15/09/2024;48;Pirelli Brasil;72;560.7;40370.4;14;Entregue
471;27/10/2024;48;Honda Peças;55;598.19;32900.45;19;Entregue
472;16/10/2024;48;Magneti Marelli;54;614.37;33175.98;17;Entregue
473;15/10/2024;48;Yamaha Parts;88;610.62;53734.56;3;Entregue
474;16/12/2024;48;NGK Brasil;22;557.85;12272.7;11;Entregue
475;18/12/2024;48;Cofap Distrib;92;662.54;60953.68;9;Entregue
476;14/12/2024;48;Honda Peças;69;561.3;38729.7;5;Entregue
477;12/04/2024;49;NGK Brasil;92;1399.01;128708.92;11;Entregue
478;24/10/2024;49;Honda Peças;35;1443.42;50519.7;5;Entregue
479;20/10/2024;49;Honda Peças;89;1285.51;114410.39;20;Entregue
480;01/09/2024;50;Cofap Distrib;13;92.33;1200.29;8;Entregue
481;24/10/2024;50;Magneti Marelli;58;93.4;5417.2;10;Entregue
482;11/10/2024;50;Yamaha Parts;89;77.03;6855.67;19;Entregue
483;20/02/2024;51;Honda Peças;86;695.36;59800.96;4;Entregue
484;15/02/2024;51;Cofap Distrib;59;747.16;44082.44;13;Entregue
485;03/02/2024;51;NGK Brasil;63;754.55;47536.65;5;Entregue
486;18/03/2024;51;Yamaha Parts;18;683.45;12302.1;13;Entregue
487;27/03/2024;51;NGK Brasil;56;749.47;41970.32;8;Entregue
488;09/03/2024;51;Cofap Distrib;36;706.11;25419.96;16;Pendente
489;28/08/2024;51;Cofap Distrib;66;737.38;48667.08;20;Entregue
490;07/08/2024;51;Magneti Marelli;95;621.85;59075.75;11;Entregue
491;18/08/2024;51;Magneti Marelli;92;629.64;57926.88;3;Entregue
492;22/12/2024;51;Magneti Marelli;15;637.81;9567.15;17;Entregue
493;11/02/2024;52;Magneti Marelli;71;1470.54;104408.34;15;Entregue
494;12/02/2024;52;Cofap Distrib;74;1390.13;102869.62;20;Entregue
495;10/09/2024;52;Bosch Distribuição;67;1336.73;89560.91;10;Entregue
496;27/09/2024;52;Bosch Distribuição;46;1575.68;72481.28;11;Entregue
497;25/09/2024;52;Magneti Marelli;69;1340.78;92513.82;20;Entregue
498;19/11/2024;52;Magneti Marelli;75;1526.66;114499.5;5;Entregue
499;17/11/2024;52;Pirelli Brasil;74;1529.66;113194.84;8;Entregue
500;14/01/2024;53;Pirelli Brasil;22;851.96;18743.12;6;Entregue
501;07/02/2024;53;Magneti Marelli;91;900.66;81960.06;6;Entregue
502;22/02/2024;53;Magneti Marelli;98;914.87;89657.26;14;Entregue
503;23/02/2024;53;Magneti Marelli;61;925.38;56448.18;17;Entregue
504;11/04/2024;53;Cofap Distrib;68;908.58;61783.44;7;Entregue
505;03/05/2024;53;Honda Peças;82;871.77;71485.14;13;Entregue
506;06/05/2024;53;Magneti Marelli;55;914.38;50290.9;8;Cancelada
507;07/05/2024;53;Bosch Distribuição;35;892.43;31235.05;20;Entregue
508;21/06/2024;53;Honda Peças;29;866.54;25129.66;15;Entregue
509;25/06/2024;53;Magneti Marelli;77;932.01;71764.77;4;Cancelada
510;23/06/2024;53;Bosch Distribuição;57;872.03;49705.71;8;Entregue
511;11/09/2024;53;Bosch Distribuição;52;878.68;45691.36;12;Entregue
512;06/09/2024;53;Cofap Distrib;74;961.2;71128.8;4;Pendente
513;22/11/2024;53;Magneti Marelli;72;906.12;65240.64;19;Entregue
514;11/02/2024;54;Bosch Distribuição;23;828.42;19053.66;14;Entregue
515;10/02/2024;54;Bosch Distribuição;10;838.03;8380.3;9;Entregue
516;02/03/2024;54;Honda Peças;14;852.58;11936.12;12;Entregue
517;09/07/2024;54;Yamaha Parts;75;792.11;59408.25;6;Entregue
518;19/07/2024;54;Magneti Marelli;63;741.89;46739.07;19;Entregue
519;04/11/2024;54;Cofap Distrib;82;798.26;65457.32;4;Entregue
520;15/11/2024;54;Bosch Distribuição;97;840.62;81540.14;4;Entregue
521;23/12/2024;54;NGK Brasil;7;784.09;5488.63;6;Entregue
522;23/12/2024;54;Yamaha Parts;26;828.46;21539.96;8;Entregue
523;22/03/2024;55;Pirelli Brasil;76;748.18;56861.68;8;Entregue
524;24/07/2024;55;Pirelli Brasil;20;638.51;12770.2;9;Entregue
525;02/07/2024;55;NGK Brasil;45;695.35;31290.75;16;Cancelada
526;23/08/2024;55;Yamaha Parts;29;764.73;22177.17;13;Entregue
527;27/08/2024;55;Magneti Marelli;13;769.43;10002.59;11;Cancelada
528;27/09/2024;55;NGK Brasil;15;669.95;10049.25;11;Entregue
529;19/09/2024;55;Yamaha Parts;67;726.21;48656.07;12;Entregue
530;13/09/2024;55;NGK Brasil;72;697.12;50192.64;8;Entregue
531;14/10/2024;55;Cofap Distrib;81;682.22;55259.82;4;Entregue
532;10/11/2024;55;Pirelli Brasil;52;776.15;40359.8;8;Entregue
533;13/12/2024;55;NGK Brasil;76;738.11;56096.36;18;Entregue
534;13/02/2024;56;Cofap Distrib;63;810.43;51057.09;11;Entregue
535;08/07/2024;56;Yamaha Parts;34;866.77;29470.18;8;Entregue
536;12/07/2024;56;NGK Brasil;8;808.16;6465.28;13;Entregue
537;01/07/2024;56;Yamaha Parts;78;789.06;61546.68;7;Pendente
538;05/09/2024;56;Bosch Distribuição;66;868.37;57312.42;6;Entregue
539;04/09/2024;56;NGK Brasil;65;863.62;56135.3;9;Entregue
540;24/09/2024;56;Magneti Marelli;93;856.17;79623.81;19;Entregue
541;26/06/2024;57;Cofap Distrib;32;884.77;28312.64;19;Entregue
542;17/06/2024;57;Magneti Marelli;96;944.46;90668.16;6;Entregue
543;22/08/2024;57;Honda Peças;76;855.01;64980.76;11;Cancelada
544;15/03/2024;58;Yamaha Parts;83;200.56;16646.48;4;Entregue
545;13/03/2024;58;Yamaha Parts;85;212.11;18029.35;16;Entregue
546;13/03/2024;58;Pirelli Brasil;39;190.9;7445.1;20;Entregue
547;27/06/2024;58;Honda Peças;18;213.19;3837.42;3;Entregue
548;24/06/2024;58;Pirelli Brasil;43;223.89;9627.27;14;Entregue
549;27/09/2024;58;Bosch Distribuição;6;189.75;1138.5;12;Pendente
550;23/10/2024;58;Honda Peças;95;195.57;18579.15;7;Entregue
551;06/10/2024;58;Honda Peças;55;216.42;11903.1;13;Entregue
552;03/10/2024;58;Magneti Marelli;26;200.14;5203.64;4;Entregue
553;26/11/2024;58;Cofap Distrib;91;198.55;18068.05;14;Entregue
554;09/12/2024;58;NGK Brasil;37;219.21;8110.77;19;Entregue
555;08/01/2024;59;Cofap Distrib;94;410.44;38581.36;6;Pendente
556;09/03/2024;59;Yamaha Parts;44;410.15;18046.6;20;Entregue
557;07/03/2024;59;NGK Brasil;68;398.45;27094.6;6;Entregue
558;24/10/2024;59;NGK Brasil;86;350.58;30149.88;6;Entregue
559;01/10/2024;59;Bosch Distribuição;96;363.49;34895.04;14;Entregue
560;01/10/2024;59;Bosch Distribuição;94;382.83;35986.02;13;Entregue
561;18/02/2024;60;NGK Brasil;12;1227.07;14724.84;13;Pendente
562;08/02/2024;60;Cofap Distrib;81;1190.46;96427.26;17;Entregue
563;23/02/2024;60;Honda Peças;11;1229.4;13523.4;10;Entregue
564;03/05/2024;60;Honda Peças;73;1250.14;91260.22;7;Entregue
565;20/05/2024;60;Honda Peças;37;1095.79;40544.23;14;Entregue
566;01/05/2024;60;NGK Brasil;50;1060.51;53025.5;11;Entregue
567;13/06/2024;60;Honda Peças;23;1244.18;28616.14;14;Entregue
568;23/06/2024;60;Pirelli Brasil;8;1051.02;8408.16;14;Entregue
569;07/06/2024;60;Yamaha Parts;76;1180.99;89755.24;12;Entregue
570;12/08/2024;60;Magneti Marelli;29;1173.65;34035.85;14;Entregue
571;11/08/2024;60;Magneti Marelli;16;1076.52;17224.32;13;Entregue
572;01/10/2024;60;Magneti Marelli;60;1036.37;62182.2;16;Pendente
573;11/11/2024;60;Pirelli Brasil;48;1098.82;52743.36;6;Entregue
574;07/11/2024;60;Magneti Marelli;69;1168.52;80627.88;20;Entregue
575;11/06/2024;61;Honda Peças;18;1617.02;29106.36;14;Entregue
576;15/08/2024;61;Honda Peças;70;1469.22;102845.4;6;Entregue
577;06/08/2024;61;Bosch Distribuição;45;1550.46;69770.7;8;Entregue
578;23/08/2024;61;Pirelli Brasil;95;1567.66;148927.7;3;Entregue
579;09/09/2024;61;Bosch Distribuição;6;1387.52;8325.12;17;Entregue
580;02/01/2024;62;NGK Brasil;32;1323.74;42359.68;4;Entregue
581;25/01/2024;62;Yamaha Parts;10;1317.61;13176.1;4;Entregue
582;06/01/2024;62;Cofap Distrib;96;1557.68;149537.28;5;Entregue
583;07/03/2024;62;NGK Brasil;71;1410.71;100160.41;11;Entregue
584;22/05/2024;62;Magneti Marelli;16;1405.35;22485.6;15;Entregue
585;03/05/2024;62;NGK Brasil;81;1393.75;112893.75;16;Entregue
586;26/07/2024;62;Cofap Distrib;53;1550.95;82200.35;7;Entregue
587;19/07/2024;62;Pirelli Brasil;83;1532.42;127190.86;20;Entregue
588;24/07/2024;62;Cofap Distrib;92;1428.08;131383.36;16;Entregue
589;12/09/2024;62;Cofap Distrib;99;1489.85;147495.15;11;Entregue
590;11/09/2024;62;Cofap Distrib;6;1398.06;8388.36;10;Entregue
591;22/09/2024;62;Honda Peças;89;1419.9;126371.1;9;Entregue
592;26/11/2024;62;Yamaha Parts;19;1560.65;29652.35;12;Entregue
593;05/05/2024;63;Yamaha Parts;21;1274.8;26770.8;13;Entregue
594;06/05/2024;63;NGK Brasil;8;1401.42;11211.36;18;Entregue
595;24/07/2024;63;Yamaha Parts;34;1299.53;44184.02;14;Entregue
596;25/07/2024;63;Pirelli Brasil;57;1205.94;68738.58;6;Entregue
597;24/07/2024;63;Cofap Distrib;51;1366.95;69714.45;8;Entregue
598;13/09/2024;63;Bosch Distribuição;78;1397.42;108998.76;12;Entregue
599;19/09/2024;63;Honda Peças;37;1269.23;46961.51;7;Entregue
600;26/09/2024;63;Yamaha Parts;83;1185.33;98382.39;5;Entregue
601;24/10/2024;63;Cofap Distrib;77;1351.16;104039.32;12;Entregue
602;03/10/2024;63;Yamaha Parts;60;1186.26;71175.6;13;Pendente
603;23/10/2024;63;Pirelli Brasil;86;1227.76;105587.36;13;Pendente
604;21/12/2024;63;NGK Brasil;99;1254.92;124237.08;14;Pendente
605;16/12/2024;63;NGK Brasil;69;1150.33;79372.77;10;Entregue
606;28/12/2024;63;Magneti Marelli;64;1248.89;79928.96;14;Entregue
607;21/01/2024;64;Magneti Marelli;61;381.0;23241.0;5;Entregue
608;21/01/2024;64;Magneti Marelli;69;367.63;25366.47;14;Pendente
609;15/02/2024;64;Bosch Distribuição;13;356.02;4628.26;15;Entregue
610;09/02/2024;64;Yamaha Parts;40;405.69;16227.6;20;Entregue
611;02/02/2024;64;Honda Peças;92;393.81;36230.52;15;Entregue
612;13/03/2024;64;Bosch Distribuição;86;360.95;31041.7;11;Entregue
613;19/03/2024;64;Cofap Distrib;81;382.78;31005.18;15;Entregue
614;28/03/2024;64;Bosch Distribuição;73;408.93;29851.89;12;Entregue
615;01/04/2024;64;Magneti Marelli;52;345.47;17964.44;15;Entregue
616;03/04/2024;64;Bosch Distribuição;49;411.91;20183.59;4;Pendente
617;07/04/2024;64;Honda Peças;17;401.48;6825.16;7;Entregue
618;26/06/2024;64;Honda Peças;82;369.47;30296.54;20;Cancelada
619;01/06/2024;64;Cofap Distrib;96;391.49;37583.04;4;Entregue
620;22/01/2024;65;Cofap Distrib;62;945.22;58603.64;13;Entregue
621;19/01/2024;65;Honda Peças;52;997.71;51880.92;6;Entregue
622;04/08/2024;65;Magneti Marelli;68;993.43;67553.24;9;Entregue
623;03/09/2024;65;Magneti Marelli;73;931.0;67963.0;16;Entregue
624;27/09/2024;65;Honda Peças;66;931.74;61494.84;12;Entregue
625;20/10/2024;65;Yamaha Parts;30;1013.54;30406.2;19;Entregue
626;04/10/2024;65;Cofap Distrib;97;916.37;88887.89;6;Entregue
627;18/08/2024;66;Magneti Marelli;56;725.94;40652.64;10;Entregue
628;27/08/2024;66;Honda Peças;32;801.81;25657.92;4;Cancelada
629;02/08/2024;66;NGK Brasil;74;729.48;53981.52;11;Entregue
630;14/10/2024;66;Pirelli Brasil;58;708.05;41066.9;6;Entregue
631;09/03/2024;67;Yamaha Parts;15;465.87;6988.05;7;Entregue
632;10/03/2024;67;Yamaha Parts;38;531.06;20180.28;16;Entregue
633;03/03/2024;67;Bosch Distribuição;82;487.81;40000.42;15;Entregue
634;25/07/2024;67;Magneti Marelli;44;511.45;22503.8;19;Pendente
635;22/07/2024;67;Pirelli Brasil;76;465.54;35381.04;16;Entregue
636;05/07/2024;67;Honda Peças;96;512.43;49193.28;7;Pendente
637;09/08/2024;67;Honda Peças;49;479.19;23480.31;15;Entregue
638;23/08/2024;67;Cofap Distrib;47;485.8;22832.6;5;Entregue
639;19/08/2024;67;Bosch Distribuição;48;479.36;23009.28;12;Entregue
640;13/11/2024;67;Cofap Distrib;91;464.48;42267.68;13;Entregue
641;02/03/2024;68;Pirelli Brasil;67;363.79;24373.93;5;Entregue
642;10/03/2024;68;Bosch Distribuição;79;411.23;32487.17;7;Entregue
643;21/03/2024;68;Bosch Distribuição;14;346.64;4852.96;19;Entregue
644;16/05/2024;68;NGK Brasil;13;386.86;5029.18;14;Entregue
645;07/05/2024;68;Bosch Distribuição;73;365.07;26650.11;12;Entregue
646;26/06/2024;68;Magneti Marelli;40;378.42;15136.8;12;Entregue
647;06/06/2024;68;NGK Brasil;6;371.21;2227.26;4;Pendente
648;09/06/2024;68;Cofap Distrib;70;365.34;25573.8;18;Entregue
649;25/07/2024;68;Cofap Distrib;58;402.03;23317.74;3;Entregue
650;07/07/2024;68;NGK Brasil;33;397.19;13107.27;8;Pendente
651;28/07/2024;68;Magneti Marelli;59;398.16;23491.44;3;Entregue
652;03/09/2024;68;Magneti Marelli;49;351.41;17219.09;13;Entregue
653;04/09/2024;68;NGK Brasil;92;389.95;35875.4;12;Entregue
654;01/01/2024;69;NGK Brasil;29;1566.03;45414.87;4;Entregue
655;06/02/2024;69;Bosch Distribuição;27;1609.43;43454.61;11;Entregue
656;28/02/2024;69;Bosch Distribuição;25;1762.97;44074.25;18;Entregue
657;10/02/2024;69;Bosch Distribuição;20;1652.75;33055.0;3;Entregue
658;05/07/2024;69;Bosch Distribuição;7;1850.35;12952.45;13;Cancelada
659;25/09/2024;69;NGK Brasil;61;1767.2;107799.2;13;Entregue
660;12/09/2024;69;Cofap Distrib;38;1564.39;59446.82;18;Entregue
661;17/09/2024;69;Cofap Distrib;29;1649.68;47840.72;19;Entregue
662;26/10/2024;69;Magneti Marelli;25;1867.06;46676.5;4;Entregue
663;11/11/2024;69;Pirelli Brasil;8;1792.64;14341.12;14;Entregue
664;17/01/2024;70;Yamaha Parts;28;162.57;4551.96;15;Entregue
665;28/01/2024;70;Pirelli Brasil;34;164.31;5586.54;4;Entregue
666;06/09/2024;70;Yamaha Parts;44;139.52;6138.88;11;Entregue
667;17/09/2024;70;Pirelli Brasil;59;162.51;9588.09;6;Entregue
668;13/09/2024;70;Yamaha Parts;80;154.81;12384.8;17;Entregue
669;01/10/2024;70;Honda Peças;63;159.83;10069.29;3;Entregue
670;05/10/2024;70;NGK Brasil;73;162.87;11889.51;12;Entregue
671;13/10/2024;70;Honda Peças;48;164.11;7877.28;16;Entregue
672;11/01/2024;71;Pirelli Brasil;16;645.74;10331.84;9;Entregue
673;10/02/2024;71;Magneti Marelli;85;594.2;50507.0;8;Entregue
674;20/10/2024;71;Cofap Distrib;79;669.47;52888.13;13;Entregue
675;14/10/2024;71;Honda Peças;70;693.53;48547.1;10;Pendente
676;07/10/2024;71;Yamaha Parts;36;680.44;24495.84;14;Pendente
677;11/05/2024;72;Yamaha Parts;21;966.42;20294.82;3;Cancelada
678;10/05/2024;72;NGK Brasil;26;943.16;24522.16;5;Entregue
679;09/06/2024;72;Pirelli Brasil;10;924.8;9248.0;16;Entregue
680;14/06/2024;72;Cofap Distrib;45;932.66;41969.7;3;Entregue
681;07/06/2024;72;Bosch Distribuição;52;1082.72;56301.44;14;Entregue
682;19/08/2024;72;Magneti Marelli;5;1055.24;5276.2;4;Entregue
683;14/08/2024;72;Pirelli Brasil;18;987.68;17778.24;15;Entregue
684;24/09/2024;72;Cofap Distrib;43;1085.47;46675.21;11;Entregue
685;14/09/2024;72;Cofap Distrib;13;975.29;12678.77;13;Entregue
686;01/10/2024;72;Magneti Marelli;94;943.97;88733.18;11;Cancelada
687;22/10/2024;72;NGK Brasil;54;1026.78;55446.12;14;Entregue
688;24/11/2024;72;Pirelli Brasil;5;1040.17;5200.85;5;Entregue
689;10/11/2024;72;NGK Brasil;10;896.82;8968.2;4;Pendente
690;24/11/2024;72;NGK Brasil;91;1054.94;95999.54;5;Entregue
691;26/12/2024;72;Cofap Distrib;80;1000.87;80069.6;4;Entregue
692;14/01/2024;73;Honda Peças;28;1478.54;41399.12;12;Entregue
693;18/01/2024;73;Yamaha Parts;16;1288.99;20623.84;17;Pendente
694;15/01/2024;73;NGK Brasil;60;1314.76;78885.6;10;Entregue
695;17/02/2024;73;Pirelli Brasil;83;1368.79;113609.57;8;Entregue
696;16/02/2024;73;Pirelli Brasil;13;1393.72;18118.36;9;Entregue
697;18/02/2024;73;NGK Brasil;47;1460.27;68632.69;5;Entregue
698;05/04/2024;73;Yamaha Parts;39;1386.2;54061.8;18;Pendente
699;17/05/2024;73;Yamaha Parts;25;1356.44;33911.0;20;Entregue
700;26/06/2024;73;NGK Brasil;8;1375.11;11000.88;12;Entregue
701;16/06/2024;73;Honda Peças;32;1347.78;43128.96;14;Entregue
702;21/08/2024;73;Magneti Marelli;10;1444.97;14449.7;7;Entregue
703;03/08/2024;73;Cofap Distrib;68;1458.12;99152.16;6;Entregue
704;26/10/2024;74;Honda Peças;87;846.37;73634.19;11;Entregue
705;20/11/2024;74;Yamaha Parts;93;812.05;75520.65;14;Entregue
706;02/06/2024;75;Yamaha Parts;85;1000.66;85056.1;14;Entregue
707;15/06/2024;75;Yamaha Parts;80;1108.0;88640.0;11;Entregue
708;05/06/2024;75;Bosch Distribuição;91;1164.56;105974.96;3;Entregue
709;25/09/2024;75;Cofap Distrib;7;1018.39;7128.73;20;Entregue
710;20/09/2024;75;Yamaha Parts;51;1069.6;54549.6;10;Entregue
711;05/09/2024;75;Magneti Marelli;34;1173.48;39898.32;5;Cancelada
712;03/10/2024;75;Bosch Distribuição;62;1105.81;68560.22;20;Entregue
713;08/10/2024;75;NGK Brasil;45;1212.26;54551.7;12;Entregue
714;18/10/2024;75;Cofap Distrib;30;1185.9;35577.0;6;Entregue
715;02/12/2024;75;NGK Brasil;97;1108.69;107542.93;12;Entregue
